"Date & Time","Usage [kW]","Generation [kW]","L1 Voltage [V]","L2 Voltage [V]","L3 Voltage [V]","CT1 Amperage [A]","CT2 Amperage [A]","CT3 Amperage [A]","Panel 4A [kW]","Panel 4A* [kVA]","Panel 4A Power Factor []","Panel 4G [kW]","PACU-1 [kW]","PACU-2 [kW]","CT4L1 [kW]","CT5L2 [kW]","CT6L3 [kW]","SOLAR [kW]"
2026-06-19 16:18:00,86.438925556,-0.041268889,276.282480900,276.507585356,276.191925341,0.894325598,3.039841255,3.289444601,-0.558807778,1.996152222,0.282171125,1.884781111,49.983412222,35.129540000,-2.440822222,-6.864597778,-0.149758889,0.041268889
2026-06-19 16:03:00,69.005195556,-0.032033333,276.742906478,277.102106495,276.731749811,0.889590042,3.012582365,3.285191267,-0.563061111,1.990107778,0.285458902,1.762170000,23.472353333,44.333733333,-2.520026667,-6.869107778,-0.089558889,0.032033333
2026-06-19 15:48:00,88.253934444,-0.033826667,276.522839801,276.972543155,276.635714251,0.894767820,3.122079037,3.290042378,-0.560908889,2.022291111,0.279882236,1.901322222,49.588845556,37.324675556,-2.424733333,-6.865612222,-0.147811111,0.033826667
2026-06-19 15:33:00,75.944161111,-0.029154444,276.773717590,277.240066502,276.875126484,0.903207821,3.125166815,3.272126822,-0.561117778,2.022364444,0.280075569,1.796164444,30.303792222,44.405322222,-2.495702222,-6.868526667,-0.104431111,0.029154444
2026-06-19 15:18:00,98.104651111,-0.032255556,276.665309808,277.009875379,276.745728700,0.900866709,3.133711260,3.273029044,-0.562493333,2.023104444,0.280422236,1.890967778,52.229985556,44.546191111,-2.439223333,-6.864603333,-0.155604444,0.032255556
2026-06-19 15:03:00,96.056502222,-0.035480000,276.625349806,276.975284267,276.800686481,0.904936710,3.121551259,3.285093489,-0.563636667,2.024232222,0.281066680,1.904801111,50.321823333,44.393514444,-2.425343333,-6.865858889,-0.153017778,0.035480000
2026-06-19 14:48:00,82.967322222,-0.014644444,276.741957589,277.301686504,277.130750941,0.901663376,3.116010148,3.267483489,-0.560884444,2.019135556,0.280042236,1.843158889,37.158164444,44.526883333,-2.473344444,-6.869740000,-0.122992222,0.014644444
2026-06-19 14:33:00,65.378653333,0.001432222,276.933447598,277.616690964,277.345382062,0.894343376,3.119522370,3.287707934,-0.561198889,2.025530000,0.279442235,1.767715556,19.842075556,44.330061111,-2.511461111,-6.872255556,-0.081085556,-0.001432222
2026-06-19 14:18:00,93.835177778,0.048370000,276.614457583,277.337789840,276.996239823,0.890031153,9.892049359,3.342611270,-2.593243333,3.915814444,0.467755578,1.897473333,50.209695556,44.321252222,-2.426135556,-6.868050000,-0.149174444,-0.048370000
2026-06-19 14:03:00,82.843028889,0.053155556,276.616372027,277.453324289,277.058684271,0.907321154,9.132488212,3.403411273,-2.330877778,3.727841111,0.432895576,1.875148889,39.298832222,43.999925556,-2.429191111,-6.870538889,-0.128997778,-0.053155556
2026-06-19 13:48:00,90.025435556,0.017786667,276.435090908,277.251304280,277.067352049,0.905572265,3.154193483,3.371903493,-0.528822222,2.059067778,0.259173346,1.895105556,44.668403333,43.990748889,-2.426070000,-6.871258889,-0.145516667,-0.017786667
2026-06-19 13:33:00,64.124396667,0.042510000,276.852445372,277.718675413,277.629673187,0.899284487,3.171846817,3.390936828,-0.518852222,2.071278889,0.252738901,1.787386667,18.699163333,44.156698889,-2.487736667,-6.875063333,-0.084648889,-0.042510000
2026-06-19 13:18:00,95.593663333,0.040675556,276.474223132,277.350432062,277.159838720,0.913350043,3.197072374,3.396521272,-0.516961111,2.080601111,0.250721123,1.919795556,50.104192222,44.086636667,-2.407882222,-6.870294444,-0.156946667,-0.040675556
2026-06-19 13:03:00,70.561893333,0.034038889,276.682173142,277.599099852,277.475718735,0.897047820,3.138809038,3.357094604,-0.542396667,2.051020000,0.266808902,1.809258889,25.001112222,44.293918889,-2.476112222,-6.874946667,-0.098733333,-0.034038889
2026-06-19 12:48:00,92.025472222,0.025251111,276.258737566,277.236886501,277.128017607,0.905091154,3.189614596,3.316067935,-0.543461111,2.053296667,0.266973346,1.916056667,46.471915556,44.180961111,-2.407435556,-6.871684444,-0.150192222,-0.025251111
2026-06-19 12:33:00,76.013836667,0.018444444,275.806533100,276.603669805,276.577957581,0.902812265,3.174105706,3.301143490,-0.543744444,2.039987778,0.268940013,1.813612222,30.089737778,44.654231111,-2.473702222,-6.872893333,-0.110351111,-0.018444444
2026-06-19 12:18:00,91.785876667,0.004608889,275.727550874,276.393017572,276.412446462,0.900594487,3.201339041,3.335812381,-0.543995556,2.055215556,0.267120013,1.915597778,50.597457778,39.816816667,-2.400388889,-6.869198889,-0.152952222,-0.004608889
2026-06-19 12:03:00,93.020118889,0.006234444,275.520451975,276.205765341,276.213360897,0.906150043,3.182500151,3.324696825,-0.542981111,2.047061111,0.267661124,1.882434444,50.732440000,40.948225556,-2.439130000,-6.870223333,-0.151880000,-0.006234444
2026-06-19 11:48:00,85.126387778,0.016445556,274.063813017,274.815007497,274.770431940,0.895333376,3.170817928,3.239360154,-0.537531111,2.006845556,0.270142235,1.839096667,39.651118889,44.173703333,-2.447108889,-6.873705556,-0.121167778,-0.016445556
2026-06-19 11:33:00,62.307157778,0.023087778,274.328405252,275.067621954,275.119047512,0.893648931,3.164116817,3.339604603,-0.527933333,2.034308889,0.261805568,1.754746667,22.137903333,38.942441111,-2.505671111,-6.875908889,-0.079852222,-0.023087778
2026-06-19 11:18:00,95.407972222,0.012391111,273.882111898,274.513355261,274.620537488,0.902741154,3.131094593,3.267906822,-0.518651111,2.004190000,0.261042235,1.910593333,50.266917778,43.749112222,-2.389202222,-6.870787778,-0.151080000,-0.012391111
2026-06-19 11:03:00,64.103723333,0.027318889,274.360859698,274.904660835,275.029407508,0.908026710,3.143886816,3.368446827,-0.498626667,2.039831111,0.246751123,1.786771111,23.235962222,39.579616667,-2.462620000,-6.873361111,-0.085485556,-0.027318889
2026-06-19 10:48:00,83.783904444,0.081166667,274.056214128,274.818645275,274.958860838,0.893996709,8.855161532,3.418237940,-2.189454444,3.618317778,0.411838908,1.905481111,49.828242222,34.239635556,-2.392465556,-6.870694444,-0.144448889,-0.081166667
2026-06-19 10:33:00,64.386420000,0.206412222,274.407545256,275.315621966,275.367793079,0.901982265,24.062454476,3.502049055,-6.787275556,7.836626667,0.866297819,1.789448889,29.061424444,40.322822222,-2.461831111,-6.874067778,-0.089231111,-0.206412222
2026-06-19 10:18:00,75.103714444,0.202687778,274.297899695,275.226918628,275.221243072,0.902946710,24.174163370,3.492659055,-6.817271111,7.862303333,0.867296708,1.841171111,41.166373333,38.913441111,-2.431962222,-6.872668889,-0.116584444,-0.202687778
2026-06-19 10:03:00,80.484257778,0.175687778,274.317625252,275.292056409,275.327697522,0.886263375,21.124736559,3.446572386,-5.898724444,7.006158889,0.774002259,1.855633333,41.595206667,42.932142222,-2.424256667,-6.873820000,-0.122480000,-0.175687778
2026-06-19 09:48:00,65.852914444,0.046214444,274.757777495,275.665641982,275.669878649,0.889878931,3.110055703,3.397769050,-0.475891111,2.038493333,0.235394456,1.805451111,31.322485556,33.200868889,-2.469435556,-6.874954444,-0.100542222,-0.046214444
