"DateTime","Inverter power for Inverter 1 (7E159B0C)","Inverter power for Inverter 2 (7E159B09)","Inverter power for Inverter 3 (7E159B0B)","Inverter power for Inverter 4 (7E159B18)","Inverter power for Inverter 5 (7B109052)"
"2026-07-29 07:00:00",1180,1493,1460,1440,1523
"2026-07-29 08:00:00",2027,2479,2423,2433,2572
"2026-07-29 09:00:00",6426,7786,7531,7641,7968
"2026-07-29 10:00:00",9807,11946,11879,11644,12056
"2026-07-29 11:00:00",11008,12856,12748,12698,13273
"2026-07-29 12:00:00",9475,10965,10951,11116,11463
"2026-07-29 13:00:00",9455,11842,11243,11686,12243
"2026-07-29 14:00:00",5518,7110,6888,7057,7285
"2026-07-29 15:00:00",2951,4211,4173,3956,4085
"2026-07-29 16:00:00",1753,2142,2075,2174,2339
"2026-07-29 17:00:00",565,738,713,755,795
"2026-07-29 18:00:00",221,239,286,385,397
"2026-07-29 19:00:00",0,0,0,8,3
"2026-07-29 20:00:00",0,0,0,0,0
"2026-07-29 21:00:00",0,0,0,0,0
"2026-07-29 22:00:00",0,0,0,0,0
"2026-07-29 23:00:00",0,0,0,0,0
"2026-07-30 00:00:00",0,0,0,0,0
"2026-07-30 01:00:00",0,0,0,0,0
"2026-07-30 02:00:00",0,0,0,0,0
"2026-07-30 03:00:00",0,0,0,0,0
"2026-07-30 04:00:00",0,0,0,0,0
"2026-07-30 05:00:00",0,0,0,0,0
"2026-07-30 06:00:00",200,266,259,258,247
"2026-07-30 07:00:00",1411,1958,1919,1772,1937
"2026-07-30 08:00:00",3440,4371,4228,4145,4276
"2026-07-30 09:00:00",6588,7802,7726,7769,7887
"2026-07-30 10:00:00",9664,11255,11011,11064,11454
"2026-07-30 11:00:00",10770,12326,12443,12418,12657
"2026-07-30 12:00:00",10534,11842,11526,11568,11980
"2026-07-30 13:00:00",10719,12490,12556,12773,13016
"2026-07-30 14:00:00",8293,10279,9948,9876,10659
"2026-07-30 15:00:00",8267,9061,8900,9482,9700
"2026-07-30 16:00:00",6024,7109,7023,7493,7721
"2026-07-30 17:00:00",2988,3574,3519,3810,3949
"2026-07-30 18:00:00",352,427,429,450,455
"2026-07-30 19:00:00",18,82,61,11,0
"2026-07-30 20:00:00",0,0,0,0,0
"2026-07-30 21:00:00",0,0,0,0,0
"2026-07-30 22:00:00",0,0,0,0,0
"2026-07-30 23:00:00",0,0,0,0,0
