"Date & Time","Usage [kW]","Generation [kW]","Other [kW]","AC chiller [kW]","AC air handler [kW]","Ceiling fans [kW]","PV [kW]","Light controller [kW]","Lights power [kW]"
2026-06-17 06:01:00,0.000000000,0.000000000,0.000000000,0.001806667,0.012324444,0.015018889,0.000563333,0.074088889,0.009427778
2026-06-17 05:46:00,0.000000000,0.000000000,0.000000000,0.001804444,0.012294444,0.014978889,0.000567778,0.074160000,0.009420000
2026-06-17 05:31:00,0.000000000,0.000000000,0.000000000,0.001798889,0.012264444,0.014993333,0.000564444,0.074131111,0.009422222
2026-06-17 05:16:00,0.000000000,0.000000000,0.000000000,0.001817778,0.012346667,0.015073333,0.000568889,0.074065556,0.009432222
2026-06-17 05:01:00,0.000000000,0.000000000,0.000000000,0.001816667,0.012342222,0.015058889,0.000567778,0.074040000,0.009430000
2026-06-17 04:46:00,0.000000000,0.000000000,0.000000000,0.001806667,0.012292222,0.015034444,0.000567778,0.073953333,0.009427778
2026-06-17 04:31:00,0.000000000,0.000000000,0.000000000,0.001817778,0.012307778,0.015057778,0.000571111,0.073937778,0.009434444
2026-06-17 04:16:00,0.000000000,0.000000000,0.000000000,0.001821111,0.012275556,0.015025556,0.000572222,0.073864444,0.009431111
2026-06-17 04:01:00,0.000000000,0.000000000,0.000000000,0.001828889,0.012262222,0.015016667,0.000571111,0.074693333,0.009427778
2026-06-17 03:46:00,0.000000000,0.000000000,0.000000000,0.001833333,0.012258889,0.015025556,0.000572222,0.079155556,0.009427778
2026-06-17 03:31:00,0.000000000,0.000000000,0.000000000,0.001826667,0.012246667,0.014995556,0.000571111,0.073988889,0.009426667
2026-06-17 03:16:00,0.000000000,0.000000000,0.000000000,0.001820000,0.012223333,0.014977778,0.000572222,0.074293333,0.009424444
2026-06-17 03:01:00,0.000000000,0.000000000,0.000000000,0.001825556,0.012198889,0.014976667,0.000571111,0.074317778,0.009422222
2026-06-17 02:46:00,0.000000000,0.000000000,0.000000000,0.001873333,0.012222222,0.015067778,0.000548889,0.074492222,0.009424444
2026-06-17 02:31:00,0.000000000,0.000000000,0.000000000,0.001960000,0.012278889,0.015246667,0.000510000,0.075824444,0.009422222
2026-06-17 02:16:00,0.000000000,0.000000000,0.000000000,0.001971111,0.012283333,0.015268889,0.000508889,0.075893333,0.009423333
2026-06-17 02:01:00,0.000000000,0.000000000,0.000000000,0.001971111,0.012272222,0.015250000,0.008628889,0.076403333,0.009422222
2026-06-17 01:46:00,0.000000000,0.000000000,0.000000000,0.001972222,0.012301111,0.015237778,0.019421111,0.043414444,0.009428889
2026-06-17 01:31:00,0.000000000,0.000000000,0.000000000,0.001976667,0.012263333,0.015215556,-0.076568889,0.039938889,0.009426667
2026-06-17 01:16:00,0.000000000,0.000000000,0.000000000,0.001972222,0.012250000,0.015194444,-0.213898889,0.040232222,0.009423333
2026-06-17 01:01:00,0.000000000,0.000000000,0.000000000,0.001971111,0.012230000,0.015175556,-0.355640000,0.033971111,0.009421111
2026-06-17 00:46:00,0.000000000,0.000000000,0.000000000,0.001984444,0.012244444,0.015176667,-0.695520000,0.019511111,0.009417778
2026-06-17 00:31:00,0.000000000,0.000000000,0.000000000,0.002011111,0.012191111,0.015148889,-1.263951111,0.014787778,0.009407778
2026-06-17 00:16:00,0.000000000,0.000000000,0.000000000,0.002035556,0.012158889,0.015165556,-1.764986667,0.011163333,0.009404444
2026-06-17 00:01:00,0.000000000,0.000000000,0.000000000,0.002041111,0.012145556,0.015150000,-2.078264444,0.011178889,0.009398889
2026-06-16 23:46:00,0.000000000,0.000000000,0.000000000,0.002055556,0.012136667,0.015133333,-2.422553333,0.011266667,0.009387778
2026-06-16 23:31:00,0.000000000,0.000000000,0.000000000,0.002077778,0.012115556,0.015155556,-2.805376667,0.011142222,0.009387778
2026-06-16 23:16:00,0.000000000,0.000000000,0.000000000,0.002104444,0.012101111,0.015175556,-3.157071111,0.011011111,0.009383333
2026-06-16 23:01:00,0.000000000,0.000000000,0.000000000,0.002144444,0.012101111,0.015171111,-3.518443333,0.010911111,0.009378889
2026-06-16 22:46:00,0.000000000,0.000000000,0.000000000,0.002192222,0.012075556,0.015186667,-3.921857778,0.010872222,0.009371111
2026-06-16 22:31:00,0.000000000,0.000000000,0.000000000,0.002277778,0.012052222,0.015212222,-4.222161111,0.010794444,0.009367778
2026-06-16 22:16:00,0.000000000,0.000000000,0.000000000,0.002378889,0.012021111,0.015196667,-4.510828889,0.010818889,0.009357778
2026-06-16 22:01:00,0.000000000,0.000000000,0.000000000,0.002475556,0.012041111,0.015267778,-4.771964444,0.010752222,0.009373333
2026-06-16 21:46:00,0.000000000,0.000000000,0.000000000,0.002497778,0.011910000,0.214815556,-4.977740000,0.010712222,0.102066667
2026-06-16 21:31:00,0.000000000,0.000000000,0.000000000,0.002347778,0.011531111,0.824958889,-5.167812222,0.011066667,0.376850000
2026-06-16 21:16:00,0.000000000,0.000000000,0.000000000,0.002286667,0.011668889,0.824117778,-5.384634444,0.011321111,0.376927778
2026-06-16 21:01:00,0.000000000,0.000000000,0.000000000,0.002243333,0.011804444,0.825706667,-5.721818889,0.011354444,0.376961111
2026-06-16 20:46:00,0.000000000,0.000000000,0.000000000,0.002220000,0.011802222,0.825633333,-5.775007778,0.011280000,0.377071111
2026-06-16 20:31:00,0.000000000,0.000000000,0.000000000,2.352574444,0.430295556,0.822648889,-5.859116667,0.011364444,0.377094444
2026-06-16 20:16:00,0.000000000,0.000000000,0.000000000,3.023355556,0.497696667,0.823920000,-5.868068889,0.011327778,0.376946667
2026-06-16 20:01:00,0.000000000,0.000000000,0.000000000,3.022605556,0.499205556,0.823828889,-6.054087778,0.011293333,0.377031111
2026-06-16 19:46:00,0.000000000,0.000000000,0.000000000,3.017175556,0.498610000,0.825347778,-6.032006667,0.011403333,0.377110000
2026-06-16 19:31:00,0.000000000,0.000000000,0.000000000,2.910163333,0.496911111,0.828211111,-6.119238889,0.011524444,0.377290000
2026-06-16 19:16:00,0.000000000,0.000000000,0.000000000,1.403744444,0.125415556,0.597991111,-6.101492222,0.011022222,0.242960000
2026-06-16 19:01:00,0.000000000,0.000000000,0.000000000,0.002372222,0.012000000,0.218664444,-6.148454444,0.011316667,0.009345556
2026-06-16 18:46:00,0.000000000,0.000000000,0.000000000,0.002542222,0.012045556,0.219871111,-6.044003333,0.010947778,0.009342222
2026-06-16 18:31:00,0.000000000,0.000000000,0.000000000,0.002380000,0.012137778,0.220548889,-6.073761111,0.011301111,0.009363333
2026-06-16 18:16:00,0.000000000,0.000000000,0.000000000,0.315291111,0.114852222,0.218203333,-5.987586667,0.011020000,0.009334444
2026-06-16 18:01:00,0.000000000,0.000000000,0.000000000,2.332314444,0.505893333,0.216248889,-5.907716667,0.011607778,0.009320000
2026-06-16 17:46:00,0.000000000,0.000000000,0.000000000,2.321964444,0.524974444,0.214962222,-5.809504444,0.011655556,0.009321111
2026-06-16 17:31:00,0.000000000,0.000000000,0.000000000,2.312097778,0.529005556,0.214634444,-5.601432222,0.011568889,0.009327778
2026-06-16 17:16:00,0.000000000,0.000000000,0.000000000,2.317248889,0.525518889,0.215147778,-5.444448889,0.011587778,0.009334444
2026-06-16 17:01:00,0.000000000,0.000000000,0.000000000,2.303920000,0.532288889,0.214794444,-5.323998889,0.011618889,0.009337778
2026-06-16 16:46:00,0.000000000,0.000000000,0.000000000,2.249983333,0.530861111,0.215318889,-5.107075556,0.011606667,0.009347778
2026-06-16 16:31:00,0.000000000,0.000000000,0.000000000,2.215343333,0.531307778,0.215331111,-4.752084444,0.011587778,0.009352222
2026-06-16 16:16:00,0.000000000,0.000000000,0.000000000,2.182156667,0.525737778,0.215428889,-4.543818889,0.011656667,0.009353333
2026-06-16 16:01:00,0.000000000,0.000000000,0.000000000,2.153492222,0.526485556,0.215051111,-4.268457778,0.011667778,0.009352222
2026-06-16 15:46:00,0.000000000,0.000000000,0.000000000,2.125730000,0.525185556,0.215262222,-4.002395556,0.011585556,0.009367778
2026-06-16 15:31:00,0.000000000,0.000000000,0.000000000,2.074405556,0.517980000,0.215590000,-3.657060000,0.011532222,0.009387778
2026-06-16 15:16:00,0.000000000,0.000000000,0.000000000,2.034866667,0.514228889,0.215326667,-2.863003333,0.011465556,0.227170000
2026-06-16 15:01:00,0.000000000,0.000000000,0.000000000,2.030477778,0.513627778,0.214817778,-2.860621111,0.011460000,0.377638889
2026-06-16 14:46:00,0.000000000,0.000000000,0.000000000,2.044293333,0.517415556,0.215090000,-2.515820000,0.011456667,0.199444444
2026-06-16 14:31:00,0.000000000,0.000000000,0.000000000,2.057928889,0.518794444,0.214926667,-2.193627778,0.011443333,0.009381111
2026-06-16 14:16:00,0.000000000,0.000000000,0.000000000,1.638381111,0.252328889,0.188603333,-1.784503333,0.011683333,0.033812222
2026-06-16 14:01:00,0.000000000,0.000000000,0.000000000,0.002014444,0.012074444,0.015154444,-0.933241111,0.014813333,0.161545556
2026-06-16 13:46:00,0.000000000,0.000000000,0.000000000,0.001992222,0.012046667,0.015112222,-0.351014444,0.024745556,0.161567778
2026-06-16 13:31:00,0.000000000,0.000000000,0.000000000,0.001974444,0.012088889,0.015152222,-0.307766667,0.024625556,0.161552222
2026-06-16 13:16:00,0.000000000,0.000000000,0.000000000,0.001971111,0.012101111,0.015172222,-0.250295556,0.029811111,0.161564444
2026-06-16 13:01:00,0.000000000,0.000000000,0.000000000,0.001964444,0.012113333,0.015176667,-0.110084444,0.040118889,0.161576667
2026-06-16 12:46:00,0.000000000,0.000000000,0.000000000,0.001852222,0.012213333,0.015052222,-0.009054444,0.040454444,0.161646667
2026-06-16 12:31:00,0.000000000,0.000000000,0.000000000,0.001800000,0.012036667,0.014844444,0.000567778,0.051045556,0.161705556
2026-06-16 12:16:00,0.000000000,0.000000000,0.000000000,0.001806667,0.012047778,0.014918889,0.000564444,0.074921111,0.161671111
2026-06-16 12:01:00,0.000000000,0.000000000,0.000000000,0.001806667,0.012066667,0.014945556,0.000568889,0.074791111,0.161665556
2026-06-16 11:46:00,0.000000000,0.000000000,0.000000000,0.001814444,0.012115556,0.014993333,0.000570000,0.074848889,0.161663333
2026-06-16 11:31:00,0.000000000,0.000000000,0.000000000,0.001841111,0.012232222,0.015136667,0.000572222,0.075030000,0.161616667
2026-06-16 11:16:00,0.000000000,0.000000000,0.000000000,0.001840000,0.012193333,0.015130000,0.000574444,0.075443333,0.161628889
2026-06-16 11:01:00,0.000000000,0.000000000,0.000000000,0.001853333,0.012183333,0.015143333,0.000571111,0.075602222,0.161614444
2026-06-16 10:46:00,0.000000000,0.000000000,0.000000000,0.001855556,0.012204444,0.015170000,0.000568889,0.075601111,0.161605556
2026-06-16 10:31:00,0.000000000,0.000000000,0.000000000,0.001853333,0.012224444,0.015175556,0.000572222,0.075718889,0.161602222
2026-06-16 10:16:00,0.000000000,0.000000000,0.000000000,0.001846667,0.012188889,0.015153333,0.000576667,0.075600000,0.161623333
2026-06-16 10:01:00,0.000000000,0.000000000,0.000000000,0.001846667,0.012207778,0.015167778,0.000576667,0.075613333,0.161622222
2026-06-16 09:46:00,0.000000000,0.000000000,0.000000000,0.001853333,0.012228889,0.015175556,0.000567778,0.075616667,0.161605556
2026-06-16 09:31:00,0.000000000,0.000000000,0.000000000,0.001852222,0.012202222,0.015150000,0.000566667,0.075724444,0.161614444
2026-06-16 09:16:00,0.000000000,0.000000000,0.000000000,0.001854444,0.012198889,0.015131111,0.000565556,0.075624444,0.161620000
2026-06-16 09:01:00,0.000000000,0.000000000,0.000000000,0.001846667,0.012208889,0.015156667,0.000571111,0.076215556,0.161613333
2026-06-16 08:46:00,0.000000000,0.000000000,0.000000000,0.001844444,0.012166667,0.015136667,0.000567778,0.076410000,0.161631111
2026-06-16 08:31:00,0.000000000,0.000000000,0.000000000,0.001831111,0.012150000,0.015080000,0.000572222,0.076292222,0.161638889
2026-06-16 08:16:00,0.000000000,0.000000000,0.000000000,0.001842222,0.012188889,0.015131111,0.000570000,0.076294444,0.161620000
2026-06-16 08:01:00,0.000000000,0.000000000,0.000000000,0.001842222,0.012142222,0.015101111,0.000570000,0.076214444,0.161633333
2026-06-16 07:46:00,0.000000000,0.000000000,0.000000000,0.001833333,0.012160000,0.015096667,0.000568889,0.076207778,0.161624444
2026-06-16 07:31:00,0.000000000,0.000000000,0.000000000,0.001825556,0.012148889,0.015071111,0.000573333,0.076174444,0.161641111
2026-06-16 07:16:00,0.000000000,0.000000000,0.000000000,0.001815556,0.012122222,0.015051111,0.000573333,0.076103333,0.161643333
2026-06-16 07:01:00,0.000000000,0.000000000,0.000000000,0.001812222,0.012100000,0.015026667,0.000576667,0.076085556,0.161635556
2026-06-16 06:46:00,0.000000000,0.000000000,0.000000000,0.001803333,0.012096667,0.014995556,0.000575556,0.076206667,0.161663333
2026-06-16 06:31:00,0.000000000,0.000000000,0.000000000,0.001802222,0.012082222,0.014957778,0.000576667,0.076158889,0.161651111
2026-06-16 06:16:00,0.000000000,0.000000000,0.000000000,0.001804444,0.012080000,0.014972222,0.000571111,0.076110000,0.161645556
2026-06-16 06:01:00,0.000000000,0.000000000,0.000000000,0.001792222,0.012088889,0.014955556,0.000574444,0.076108889,0.161656667
2026-06-16 05:46:00,0.000000000,0.000000000,0.000000000,0.001793333,0.012090000,0.014946667,0.000573333,0.079271111,0.161672222
2026-06-16 05:31:00,0.000000000,0.000000000,0.000000000,0.001790000,0.012101111,0.014986667,0.000571111,0.076506667,0.161684444
2026-06-16 05:16:00,0.000000000,0.000000000,0.000000000,0.001788889,0.012082222,0.014967778,0.000572222,0.076028889,0.161688889
2026-06-16 05:01:00,0.000000000,0.000000000,0.000000000,0.001787778,0.012068889,0.014942222,0.000574444,0.076076667,0.161687778
2026-06-16 04:46:00,0.000000000,0.000000000,0.000000000,0.001775556,0.012038889,0.014920000,0.000576667,0.075995556,0.161692222
2026-06-16 04:31:00,0.000000000,0.000000000,0.000000000,0.001784444,0.012053333,0.014967778,0.000574444,0.076106667,0.161685556
2026-06-16 04:16:00,0.000000000,0.000000000,0.000000000,0.001827778,0.012175556,0.015125556,0.000580000,0.076234444,0.161657778
2026-06-16 04:01:00,0.000000000,0.000000000,0.000000000,0.001837778,0.012171111,0.015130000,0.000575556,0.076225556,0.161630000
2026-06-16 03:46:00,0.000000000,0.000000000,0.000000000,0.001871111,0.012135556,0.015168889,0.000557778,0.076051111,0.161661111
2026-06-16 03:31:00,0.000000000,0.000000000,0.000000000,0.001931111,0.012112222,0.015241111,0.000531111,0.076256667,0.161677778
2026-06-16 03:16:00,0.000000000,0.000000000,0.000000000,0.001923333,0.012105556,0.015220000,0.000527778,0.076580000,0.161662222
2026-06-16 03:01:00,0.000000000,0.000000000,0.000000000,0.001927778,0.012108889,0.015230000,0.000524444,0.076342222,0.161644444
2026-06-16 02:46:00,0.000000000,0.000000000,0.000000000,0.001926667,0.012101111,0.015217778,0.000523333,0.076424444,0.161662222
2026-06-16 02:31:00,0.000000000,0.000000000,0.000000000,0.001918889,0.012068889,0.015183333,0.000523333,0.077053333,0.161668889
2026-06-16 02:16:00,0.000000000,0.000000000,0.000000000,0.001924444,0.012057778,0.015178889,0.000516667,0.077674444,0.161660000
2026-06-16 02:01:00,0.000000000,0.000000000,0.000000000,0.001928889,0.012075556,0.015196667,0.002263333,0.061203333,0.161671111
2026-06-16 01:46:00,0.000000000,0.000000000,0.000000000,0.001923333,0.012056667,0.015142222,0.021385556,0.041554444,0.161714444
2026-06-16 01:31:00,0.000000000,0.000000000,0.000000000,0.001930000,0.012055556,0.015140000,-0.073591111,0.040087778,0.161717778
2026-06-16 01:16:00,0.000000000,0.000000000,0.000000000,0.001938889,0.012043333,0.015132222,-0.245123333,0.030392222,0.161730000
2026-06-16 01:01:00,0.000000000,0.000000000,0.000000000,0.001944444,0.012047778,0.015130000,-0.515301111,0.026337778,0.161735556
2026-06-16 00:46:00,0.000000000,0.000000000,0.000000000,0.001944444,0.012090000,0.015161111,-0.860856667,0.026565556,0.161702222
2026-06-16 00:31:00,0.000000000,0.000000000,0.000000000,0.001961111,0.012024444,0.015127778,-1.242063333,0.022674444,0.161705556
2026-06-16 00:16:00,0.000000000,0.000000000,0.000000000,0.001980000,0.012037778,0.015165556,-1.658574444,0.016151111,0.161690000
2026-06-16 00:01:00,0.000000000,0.000000000,0.000000000,0.002002222,0.012121111,0.015278889,-2.060045556,0.013640000,0.161647778
2026-06-15 23:46:00,0.000000000,0.000000000,0.000000000,0.002027778,0.012090000,0.015290000,-2.494420000,0.011207778,0.161648889
2026-06-15 23:31:00,0.000000000,0.000000000,0.000000000,0.002066667,0.012088889,0.015307778,-2.938643333,0.011141111,0.161665556
2026-06-15 23:16:00,0.000000000,0.000000000,0.000000000,0.002114444,0.012037778,0.015342222,-3.404988889,0.011028889,0.161681111
2026-06-15 23:01:00,0.000000000,0.000000000,0.000000000,0.002160000,0.012043333,0.015370000,-3.784973333,0.010846667,0.161661111
2026-06-15 22:46:00,0.000000000,0.000000000,0.000000000,0.002201111,0.012025556,0.015358889,-4.067141111,0.010785556,0.161690000
2026-06-15 22:31:00,0.000000000,0.000000000,0.000000000,0.002303333,0.012006667,0.015360000,-4.357101111,0.010766667,0.161674444
2026-06-15 22:16:00,0.000000000,0.000000000,0.000000000,0.002472222,0.012010000,0.015422222,-4.640796667,0.010683333,0.161680000
2026-06-15 22:01:00,0.000000000,0.000000000,0.000000000,0.002585556,0.011997778,0.015426667,-4.883342222,0.010657778,0.161701111
2026-06-15 21:46:00,0.000000000,0.000000000,0.000000000,0.002276667,0.011974444,0.189120000,-5.100633333,0.011168889,0.233804444
2026-06-15 21:31:00,0.000000000,0.000000000,0.000000000,0.002446667,0.011540000,0.836155556,-5.265660000,0.010768889,0.529875556
2026-06-15 21:16:00,0.000000000,0.000000000,0.000000000,0.002231111,0.011527778,0.834493333,-5.498366667,0.011472222,0.529406667
2026-06-15 21:01:00,0.000000000,0.000000000,0.000000000,0.002181111,0.011562222,0.835684444,-5.645645556,0.011497778,0.528964444
2026-06-15 20:46:00,0.000000000,0.000000000,0.000000000,0.947162222,0.219537778,0.831182222,-5.773880000,0.011523333,0.529553333
2026-06-15 20:31:00,0.000000000,0.000000000,0.000000000,2.641760000,0.506623333,0.820838889,-5.893183333,0.011612222,0.529378889
2026-06-15 20:16:00,0.000000000,0.000000000,0.000000000,2.667037778,0.507493333,0.821968889,-5.999054444,0.011595556,0.529376667
2026-06-15 20:01:00,0.000000000,0.000000000,0.000000000,2.803941111,0.505105556,0.824143333,-6.050252222,0.011565556,0.529021111
2026-06-15 19:46:00,0.000000000,0.000000000,0.000000000,2.834611111,0.512016667,0.820345556,-6.117494444,0.011473333,0.528778889
2026-06-15 19:31:00,0.000000000,0.000000000,0.000000000,2.785681111,0.501457778,0.816142222,-6.137740000,0.011327778,0.529163333
2026-06-15 19:16:00,0.000000000,0.000000000,0.000000000,1.204186667,0.089381111,0.763565556,-6.127922222,0.011151111,0.363244444
2026-06-15 19:01:00,0.000000000,0.000000000,0.000000000,0.002283333,0.011723333,0.708762222,-6.149992222,0.010981111,0.161856667
2026-06-15 18:46:00,0.000000000,0.000000000,0.000000000,0.002262222,0.011727778,0.708705556,-6.155616667,0.011151111,0.161872222
2026-06-15 18:31:00,0.000000000,0.000000000,0.000000000,0.002382222,0.011711111,0.708016667,-6.114367778,0.010990000,0.161876667
2026-06-15 18:16:00,0.000000000,0.000000000,0.000000000,0.002251111,0.011438889,0.711017778,-6.039508889,0.011192222,0.448415556
2026-06-15 18:01:00,0.000000000,0.000000000,0.000000000,0.002221111,0.011391111,0.714396667,-5.961447778,0.011191111,0.530488889
2026-06-15 17:46:00,0.000000000,0.000000000,0.000000000,0.002063333,0.011523333,0.612315556,-5.869198889,0.011335556,0.530834444
2026-06-15 17:31:00,0.000000000,0.000000000,0.000000000,0.051054444,0.059144444,0.535341111,-5.795506667,0.011348889,0.531017778
2026-06-15 17:16:00,0.000000000,0.000000000,0.000000000,2.153826667,0.505694444,0.532814444,-5.585063333,0.011551111,0.531112222
2026-06-15 17:01:00,0.000000000,0.000000000,0.000000000,2.080775556,0.512350000,0.533933333,-5.395002222,0.011520000,0.531168889
2026-06-15 16:46:00,0.000000000,0.000000000,0.000000000,1.961731111,0.507653333,0.623995556,-5.180942222,0.011656667,0.525427778
2026-06-15 16:31:00,0.000000000,0.000000000,0.000000000,1.940001111,0.506413333,0.708650000,-4.982343333,0.011687778,0.310300000
2026-06-15 16:16:00,0.000000000,0.000000000,0.000000000,1.941041111,0.506306667,0.708618889,-4.743317778,0.011681111,0.531352222
2026-06-15 16:01:00,0.000000000,0.000000000,0.000000000,1.937810000,0.507248889,0.708725556,-4.499036667,0.011636667,0.531281111
2026-06-15 15:46:00,0.000000000,0.000000000,0.000000000,1.908450000,0.513513333,0.705520000,-4.111223333,0.011621111,0.531471111
2026-06-15 15:31:00,0.000000000,0.000000000,0.000000000,1.859392222,0.527073333,0.699820000,-3.846354444,0.011485556,0.531851111
2026-06-15 15:16:00,0.000000000,0.000000000,0.000000000,1.803660000,0.522504444,0.701302222,-3.601268889,0.011484444,0.488615556
2026-06-15 15:01:00,0.000000000,0.000000000,0.000000000,1.676804444,0.521455556,0.700574444,-3.025392222,0.011460000,0.378325556
2026-06-15 14:46:00,0.000000000,0.000000000,0.000000000,1.601848889,0.522955556,0.700190000,-1.461095556,0.012617778,0.378677778
2026-06-15 14:31:00,0.000000000,0.000000000,0.000000000,1.570146667,0.532117778,0.701687778,-1.223657778,0.019796667,0.108936667
2026-06-15 14:16:00,0.000000000,0.000000000,0.000000000,1.567043333,0.533793333,0.702362222,-1.266662222,0.015882222,0.009342222
2026-06-15 14:01:00,0.000000000,0.000000000,0.000000000,1.555643333,0.533404444,0.705288889,-0.521358889,0.026042222,0.009346667
2026-06-15 13:46:00,0.000000000,0.000000000,0.000000000,1.561265556,0.524514444,0.711757778,-0.269831111,0.035316667,0.009352222
2026-06-15 13:31:00,0.000000000,0.000000000,0.000000000,1.521226667,0.292446667,0.675251111,-0.170017778,0.039891111,0.026446667
2026-06-15 13:16:00,0.000000000,0.000000000,0.000000000,0.001834444,0.012314444,0.014920000,-0.097778889,0.041372222,0.009411111
2026-06-15 13:01:00,0.000000000,0.000000000,0.000000000,0.001841111,0.012342222,0.014956667,-0.036337778,0.041431111,0.009416667
2026-06-15 12:46:00,0.000000000,0.000000000,0.000000000,0.001830000,0.012298889,0.014894444,0.001470000,0.041330000,0.009408889
2026-06-15 12:31:00,0.000000000,0.000000000,0.000000000,0.001824444,0.012223333,0.014826667,0.000558889,0.056696667,0.009396667
2026-06-15 12:16:00,0.000000000,0.000000000,0.000000000,0.001837778,0.012231111,0.014912222,0.000562222,0.080663333,0.009402222
2026-06-15 12:01:00,0.000000000,0.000000000,0.000000000,0.001838889,0.012273333,0.014952222,0.000562222,0.081806667,0.009406667
2026-06-15 11:46:00,0.000000000,0.000000000,0.000000000,0.001844444,0.012312222,0.014997778,0.000567778,0.082566667,0.009408889
2026-06-15 11:31:00,0.000000000,0.000000000,0.000000000,0.001845556,0.012324444,0.015007778,0.000570000,0.085344444,0.009407778
2026-06-15 11:16:00,0.000000000,0.000000000,0.000000000,0.001848889,0.012322222,0.014991111,0.000565556,0.076041111,0.009407778
2026-06-15 11:01:00,0.000000000,0.000000000,0.000000000,0.001865556,0.012331111,0.015022222,0.000561111,0.075970000,0.009411111
2026-06-15 10:46:00,0.000000000,0.000000000,0.000000000,0.001866667,0.012321111,0.015032222,0.000564444,0.081227778,0.009411111
2026-06-15 10:31:00,0.000000000,0.000000000,0.000000000,0.001861111,0.012324444,0.015037778,0.000564444,0.086344444,0.009411111
2026-06-15 10:16:00,0.000000000,0.000000000,0.000000000,0.001858889,0.012337778,0.015044444,0.000564444,0.079934444,0.009413333
2026-06-15 10:01:00,0.000000000,0.000000000,0.000000000,0.001862222,0.012321111,0.015031111,0.000567778,0.077970000,0.009412222
2026-06-15 09:46:00,0.000000000,0.000000000,0.000000000,0.001855556,0.012331111,0.015022222,0.000563333,0.076341111,0.009411111
2026-06-15 09:31:00,0.000000000,0.000000000,0.000000000,0.001855556,0.012327778,0.015023333,0.000564444,0.076320000,0.009411111
2026-06-15 09:16:00,0.000000000,0.000000000,0.000000000,0.001855556,0.012324444,0.015024444,0.000564444,0.076188889,0.009414444
2026-06-15 09:01:00,0.000000000,0.000000000,0.000000000,0.001856667,0.012303333,0.015011111,0.000566667,0.076111111,0.009411111
2026-06-15 08:46:00,0.000000000,0.000000000,0.000000000,0.001855556,0.012294444,0.015002222,0.000562222,0.076081111,0.009408889
2026-06-15 08:31:00,0.000000000,0.000000000,0.000000000,0.001854444,0.012286667,0.014987778,0.000564444,0.076140000,0.009407778
2026-06-15 08:16:00,0.000000000,0.000000000,0.000000000,0.001837778,0.012281111,0.014958889,0.000567778,0.079463333,0.009405556
2026-06-15 08:01:00,0.000000000,0.000000000,0.000000000,0.001842222,0.012272222,0.014955556,0.000568889,0.075914444,0.009404444
2026-06-15 07:46:00,0.000000000,0.000000000,0.000000000,0.001844444,0.012258889,0.014940000,0.000562222,0.079233333,0.009403333
2026-06-15 07:31:00,0.000000000,0.000000000,0.000000000,0.001832222,0.012265556,0.014932222,0.000561111,0.076081111,0.009402222
2026-06-15 07:16:00,0.000000000,0.000000000,0.000000000,0.001847778,0.012330000,0.015010000,0.000565556,0.075998889,0.009410000
2026-06-15 07:01:00,0.000000000,0.000000000,0.000000000,0.001848889,0.012346667,0.015013333,0.000570000,0.076016667,0.009412222
2026-06-15 06:46:00,0.000000000,0.000000000,0.000000000,0.001854444,0.012327778,0.015007778,0.000568889,0.075948889,0.009410000
2026-06-15 06:31:00,0.000000000,0.000000000,0.000000000,0.001843333,0.012331111,0.014998889,0.000572222,0.076036667,0.009408889
2026-06-15 06:16:00,0.000000000,0.000000000,0.000000000,0.001841111,0.012302222,0.014978889,0.000572222,0.076018889,0.009406667
2026-06-15 06:01:00,0.000000000,0.000000000,0.000000000,0.001842222,0.012304444,0.014967778,0.000571111,0.076078889,0.009405556
2026-06-15 05:46:00,0.000000000,0.000000000,0.000000000,0.001855556,0.012381111,0.015057778,0.000575556,0.076238889,0.009417778
2026-06-15 05:31:00,0.000000000,0.000000000,0.000000000,0.001818889,0.012225556,0.014886667,0.000573333,0.076050000,0.009396667
2026-06-15 05:16:00,0.000000000,0.000000000,0.000000000,0.001816667,0.012228889,0.014888889,0.000580000,0.076053333,0.009396667
2026-06-15 05:01:00,0.000000000,0.000000000,0.000000000,0.001842222,0.012370000,0.015053333,0.000576667,0.076303333,0.009414444
2026-06-15 04:46:00,0.000000000,0.000000000,0.000000000,0.001841111,0.012348889,0.015014444,0.000580000,0.076193333,0.009413333
2026-06-15 04:31:00,0.000000000,0.000000000,0.000000000,0.001828889,0.012295556,0.014957778,0.000573333,0.076006667,0.009408889
2026-06-15 04:16:00,0.000000000,0.000000000,0.000000000,0.001821111,0.012267778,0.014938889,0.000576667,0.075778889,0.009408889
2026-06-15 04:01:00,0.000000000,0.000000000,0.000000000,0.001830000,0.012242222,0.014913333,0.000574444,0.079045556,0.009407778
2026-06-15 03:46:00,0.000000000,0.000000000,0.000000000,0.001866667,0.012264444,0.014973333,0.000557778,0.079925556,0.009404444
2026-06-15 03:31:00,0.000000000,0.000000000,0.000000000,0.001935556,0.012325556,0.015110000,0.000522222,0.077217778,0.009398889
2026-06-15 03:16:00,0.000000000,0.000000000,0.000000000,0.001932222,0.012321111,0.015105556,0.000524444,0.075813333,0.009398889
2026-06-15 03:01:00,0.000000000,0.000000000,0.000000000,0.001927778,0.012332222,0.015097778,0.000521111,0.075957778,0.009398889
2026-06-15 02:46:00,0.000000000,0.000000000,0.000000000,0.001924444,0.012350000,0.015121111,0.000523333,0.076130000,0.009401111
