"Date & Time","Usage [kW]","Generation [kW]","L1 Voltage [V]","L2 Voltage [V]","L3 Voltage [V]","CT1 Amperage [A]","CT2 Amperage [A]","CT3 Amperage [A]","System 1 [kW]","System 1+ [kW]","System 1* [kVA]","System 2 [kW]","System 2+ [kW]","System 2* [kVA]","System 1 Power Factor []","System 2 Power Factor []","CT4 Amperage [A]","CT5 Amperage [A]","CT6 Amperage [A]"
2026-05-31 18:30:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001908889,0.000324444,0.000323333,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 18:15:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000322222,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-31 18:00:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-31 17:45:00,0.000000000,0.000153333,0.001911111,0.001906667,0.001908889,0.000325556,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 17:30:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-31 17:15:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-31 17:00:00,0.000000000,0.000154444,0.001911111,0.001906667,0.001910000,0.000324444,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000001111,0.000276667,0.000275556,0.000276667
2026-05-31 16:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 16:30:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001908889,0.000325556,0.000322222,0.000324444,0.000085556,0.000085556,0.000270000,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000277778,0.000276667,0.000276667
2026-05-31 16:15:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 16:00:00,0.000000000,0.000153333,0.001911111,0.001906667,0.001908889,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 15:45:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-31 15:30:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000001111,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-31 15:15:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 15:00:00,0.000000000,0.000154444,0.001910000,0.001906667,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000070000,0.000070000,0.000228889,0.000002222,0.000001111,0.000276667,0.000276667,0.000276667
2026-05-31 14:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 14:30:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000277778,0.000275556,0.000275556
2026-05-31 14:15:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001910000,0.000324444,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-31 14:00:00,0.000000000,0.000153333,0.001911111,0.001906667,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 13:45:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001910000,0.000325556,0.000323333,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 13:30:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000277778,0.000276667,0.000276667
2026-05-31 13:15:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000001111,0.000276667,0.000275556,0.000275556
2026-05-31 13:00:00,0.000000000,0.000154444,0.001910000,0.001906667,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 12:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-31 12:30:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000277778,0.000275556,0.000275556
2026-05-31 12:15:00,0.000000000,0.000153333,0.001910000,0.001906667,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 12:00:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-31 11:45:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 11:30:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000001111,0.000276667,0.000275556,0.000276667
2026-05-31 11:15:00,0.000000000,0.000154444,0.001911111,0.001906667,0.001910000,0.000324444,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000001111,0.000002222,0.000277778,0.000276667,0.000275556
2026-05-31 11:00:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 10:45:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000085556,0.000085556,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 10:30:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-31 10:15:00,0.000000000,0.000153333,0.001911111,0.001906667,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-31 10:00:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 09:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-31 09:30:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000228889,0.000002222,0.000001111,0.000276667,0.000275556,0.000276667
2026-05-31 09:15:00,0.000000000,0.000154444,0.001910000,0.001906667,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-31 09:00:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-31 08:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 08:30:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001908889,0.000324444,0.000323333,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 08:15:00,0.000000000,0.000153333,0.001911111,0.001906667,0.001910000,0.000326667,0.000321111,0.000323333,0.000084444,0.000084444,0.000270000,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000277778,0.000276667,0.000276667
2026-05-31 08:00:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-31 07:45:00,0.000000000,0.000154444,0.001911111,0.001906667,0.001908889,0.000325556,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 07:30:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-31 07:15:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-31 07:00:00,0.000000000,0.000154444,0.001911111,0.001906667,0.001910000,0.000324444,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000001111,0.000276667,0.000275556,0.000276667
2026-05-31 06:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 06:30:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001908889,0.000325556,0.000322222,0.000324444,0.000085556,0.000085556,0.000270000,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000277778,0.000276667,0.000276667
2026-05-31 06:15:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 06:00:00,0.000000000,0.000153333,0.001911111,0.001906667,0.001908889,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 05:45:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-31 05:30:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000001111,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-31 05:15:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 05:00:00,0.000000000,0.000154444,0.001910000,0.001906667,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000070000,0.000070000,0.000228889,0.000002222,0.000001111,0.000276667,0.000276667,0.000276667
2026-05-31 04:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 04:30:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000277778,0.000275556,0.000275556
2026-05-31 04:15:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001910000,0.000324444,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-31 04:00:00,0.000000000,0.000153333,0.001911111,0.001906667,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 03:45:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001910000,0.000325556,0.000323333,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 03:30:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000277778,0.000276667,0.000276667
2026-05-31 03:15:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000001111,0.000276667,0.000275556,0.000275556
2026-05-31 03:00:00,0.000000000,0.000154444,0.001910000,0.001906667,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 02:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-31 02:30:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000277778,0.000275556,0.000275556
2026-05-31 02:15:00,0.000000000,0.000153333,0.001910000,0.001906667,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 02:00:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-31 01:45:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-31 01:30:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000001111,0.000276667,0.000275556,0.000276667
2026-05-31 01:15:00,0.000000000,0.000154444,0.001911111,0.001906667,0.001910000,0.000324444,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000001111,0.000002222,0.000277778,0.000276667,0.000275556
2026-05-31 01:00:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 00:45:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000085556,0.000085556,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-31 00:30:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-31 00:15:00,0.000000000,0.000153333,0.001911111,0.001906667,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-31 00:00:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-30 23:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-30 23:30:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000228889,0.000002222,0.000001111,0.000276667,0.000275556,0.000276667
2026-05-30 23:15:00,0.000000000,0.000154444,0.001910000,0.001906667,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-30 23:00:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-30 22:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-30 22:30:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001908889,0.000324444,0.000323333,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-30 22:15:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000322222,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-30 22:00:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-30 21:45:00,0.000000000,0.000153333,0.001911111,0.001906667,0.001908889,0.000325556,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-30 21:30:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-30 21:15:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000275556
2026-05-30 21:00:00,0.000000000,0.000154444,0.001911111,0.001906667,0.001910000,0.000324444,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000001111,0.000276667,0.000275556,0.000276667
2026-05-30 20:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-30 20:30:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001908889,0.000325556,0.000322222,0.000324444,0.000085556,0.000085556,0.000270000,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000277778,0.000276667,0.000276667
2026-05-30 20:15:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-30 20:00:00,0.000000000,0.000153333,0.001911111,0.001906667,0.001908889,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-30 19:45:00,0.000000000,0.000154444,0.001910000,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-30 19:30:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000001111,0.000002222,0.000277778,0.000275556,0.000276667
2026-05-30 19:15:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-30 19:00:00,0.000000000,0.000154444,0.001910000,0.001906667,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000070000,0.000070000,0.000228889,0.000002222,0.000001111,0.000276667,0.000276667,0.000276667
2026-05-30 18:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-30 18:30:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000277778,0.000275556,0.000275556
2026-05-30 18:15:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001910000,0.000324444,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-30 18:00:00,0.000000000,0.000153333,0.001911111,0.001906667,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
2026-05-30 17:45:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001910000,0.000325556,0.000323333,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-30 17:30:00,0.000000000,0.000153333,0.001910000,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000068889,0.000068889,0.000228889,0.000002222,0.000002222,0.000277778,0.000276667,0.000276667
2026-05-30 17:15:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000001111,0.000276667,0.000275556,0.000275556
2026-05-30 17:00:00,0.000000000,0.000154444,0.001910000,0.001906667,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-30 16:45:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-30 16:30:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000324444,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000277778,0.000275556,0.000275556
2026-05-30 16:15:00,0.000000000,0.000153333,0.001910000,0.001906667,0.001910000,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000268889,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000275556,0.000276667
2026-05-30 16:00:00,0.000000000,0.000153333,0.001911111,0.001907778,0.001908889,0.000325556,0.000322222,0.000323333,0.000084444,0.000084444,0.000270000,0.000068889,0.000068889,0.000230000,0.000002222,0.000002222,0.000276667,0.000276667,0.000276667
2026-05-30 15:45:00,0.000000000,0.000154444,0.001911111,0.001907778,0.001910000,0.000325556,0.000323333,0.000323333,0.000084444,0.000084444,0.000268889,0.000070000,0.000070000,0.000228889,0.000002222,0.000002222,0.000276667,0.000275556,0.000275556
